comment_id,text,source,date,likes,shares,word_count,year,cleaned_text,corrected_text,tokens,topic,topic_name,sentiment,sentiment_score,year_month
comment_403,@DavidAttenborough Waste management systems need improvement https://bit.ly/3plasticfacts,BBC News,2017-12-21,308,118,7,2017,davidattenborough waste management systems need improvement bit ly plasticfacts,davidattenborough waste management systems need improvement bit ly plasticfacts,"['davidattenborough', 'wast', 'manag', 'system', 'need', 'improv', 'bit', 'plasticfact']",4,Food,neutral,0.013321880419885508,2017-12
comment_404,Supermarkets USE too much plastik packaging 🔥 http://www.greenpeace.org/plastik,Guardian ,2022-07-26,284,4,8,2022,supermarkets use too much plastik packaging http www greenpeace org plastik,supermarkets use too much plastic packaging http www greenpeace org plastic,"['supermarket', 'use', 'much', 'plastic', 'packag', 'http', 'www', 'greenpeac', 'org', 'plastic']",2,Policy,neutral,0.0,2022-07
comment_405,Waste management systems need improvement,BBC News,2017-01-22,36,14,5,2017,waste management systems need improvement,waste management systems need improvement,"['wast', 'manag', 'system', 'need', 'improv']",4,Food,neutral,0.013321880419885508,2017-01
comment_406,Local recycling programs vary too much 😂,Guardian ,2019-10-19,285,92,7,2019,local recycling programs vary too much,local recycling programs vary too much,"['local', 'recycl', 'program', 'vari', 'much']",1,Shopping,neutral,0.0,2019-10
comment_407,Plastic bottles take hundreds of years to decompose http://www.greenpeace.org/plastic...,Guardian ,2018-04-06,176,40,9,2018,plastic bottles take hundreds of years to decompose http www greenpeace org plastic,plastic bottles take hundreds of years to decompose http www greenpeace org plastic,"['plastic', 'bottl', 'take', 'hundr', 'year', 'decompos', 'http', 'www', 'greenpeac', 'org', 'plastic']",5,Other,neutral,0.0,2018-04
comment_408,International cooperation needed for plastic CRISIS ❤️ #sustainability,Mail Online,2020-01-26,9,28,8,2020,international cooperation needed for plastic crisis sustainability,international cooperation needed for plastic crisis sustainability,"['intern', 'cooper', 'need', 'plastic', 'crisi', 'sustain']",1,Shopping,negative,-0.17869391960705291,2020-01
comment_409,We need better solutions for plastic waste management 🔥 https://bit.ly/3plasticfacts,Guardian ,2019-11-17,317,53,10,2019,we need better solutions for plastic waste management bit ly plasticfacts,we need better solutions for plastic waste management bit ly plasticfacts,"['need', 'better', 'solut', 'plastic', 'wast', 'manag', 'bit', 'plasticfact']",4,Food,positive,0.05216252498431177,2019-11
comment_410,Government policies need to be stronger #recycling!!!,Mail Online,2022-07-16,119,23,7,2022,government policies need to be stronger recycling,government policies need to be stronger recycling,"['govern', 'polici', 'need', 'stronger', 'recycl']",3,Family,positive,0.13774039648613778,2022-07
comment_411,Consumer choices can drive change in industry,BBC News,2020-12-23,303,11,7,2020,consumer choices can drive change in industry,consumer choices can drive change in industry,"['consum', 'choic', 'drive', 'chang', 'industri']",2,Policy,neutral,0.0,2020-12
comment_412,Young activists are leading the movement,Guardian ,2017-10-27,111,116,6,2017,young activists are leading the movement,young activists are leading the movement,"['young', 'activist', 'lead', 'movement']",5,Other,neutral,0.0,2017-10
comment_413,Plastic production has increased dramatically,Mail Online,2022-11-03,333,149,5,2022,plastic production has increased dramatically,plastic production has increased dramatically,"['plastic', 'product', 'increas', 'dramat']",2,Policy,positive,0.07036508969845662,2022-11
comment_414,Innovative materials can replace plastic,BBC News,2019-09-25,299,53,5,2019,innovative materials can replace plastic,innovative materials can replace plastic,"['innov', 'materi', 'replac', 'plastic']",0,Plastic Product,positive,0.11298269581619674,2019-09
comment_415,Single-use plastic should be banned completely,Mail Online,2022-06-08,42,82,6,2022,single use plastic should be banned completely,single use plastic should be banned completely,"['singl', 'use', 'plastic', 'ban', 'complet']",5,Other,negative,-0.1176391019751336,2022-06
comment_416,@GreenPeace Plastic waste in rivers FLOWS to oceans https://bit.ly/3plasticfacts,BBC News,2018-05-05,161,8,9,2018,greenpeace plastic waste in rivers flows to oceans bit ly plasticfacts,greenpeace plastic waste in rivers flows to oceans bit ly plasticfacts,"['greenpeac', 'plastic', 'wast', 'river', 'flow', 'ocean', 'bit', 'plasticfact']",3,Family,negative,-0.10819199695445972,2018-05
comment_417,MARINE animals suffer the most from plastic,BBC News,2021-07-19,95,4,7,2021,marine animals suffer the most from plastic,marine animals suffer the most from plastic,"['marin', 'anim', 'suffer', 'plastic']",3,Family,negative,-0.13866849234082723,2021-07
comment_418,Biodegradable plastics are not perfect but better,Guardian ,2022-05-02,190,69,7,2022,biodegradable plastics are not perfect but better,biodegradable plastics are not perfect but better,"['biodegrad', 'plastic', 'perfect', 'better']",5,Other,negative,-0.15953682316601675,2022-05
comment_419,More research needed on plastic alternatives https://bit.ly/3plasticfacts,BBC News,2020-10-02,342,106,7,2020,more research needed on plastic alternatives bit ly plasticfacts,more research needed on plastic alternatives bit ly plasticfacts,"['research', 'need', 'plastic', 'altern', 'bit', 'plasticfact']",4,Food,neutral,0.0,2020-10
comment_420,Reusable products are THE future,Mail Online,2023-09-30,6,50,5,2023,reusable products are the future,reusable products are the future,"['reusabl', 'product', 'futur']",3,Family,neutral,0.0,2023-09
comment_421,@BBCEnvironment Plastic pollution is destroying our oceans and marine life 🔥!?,Mail Online,2021-04-17,260,26,11,2021,bbcenvironment plastic pollution is destroying our oceans and marine life,bbcenvironment plastic pollution is destroying our oceans and marine life,"['bbcenviron', 'plastic', 'pollut', 'destroy', 'ocean', 'marin', 'life']",3,Family,negative,-0.15266946929550568,2021-04
comment_422,@UNEnvironment We need circular economy approaches for plastic 👍,Mail Online,2021-05-04,18,131,9,2021,unenvironment we need circular economy approaches for plastic,unenvironment we need circular economy approaches for plastic,"['unenviron', 'need', 'circular', 'economi', 'approach', 'plastic']",5,Other,neutral,0.0,2021-05
comment_423,Plastic in fashion is a growing problem 🤔!!!,Guardian ,2022-06-27,105,32,8,2022,plastic in fashion is a growing problem,plastic in fashion is a growing problem,"['plastic', 'fashion', 'grow', 'problem']",0,Plastic Product,negative,-0.11184275492844374,2022-06
comment_424,@UNEnvironment Plastic waste exports to other countries wrong http://www.greenpeace.org/plastic,BBC News,2020-08-21,333,76,9,2020,unenvironment plastic waste exports to other countries wrong http www greenpeace org plastic,unenvironment plastic waste exports to other countries wrong http www greenpeace org plastic,"['unenviron', 'plastic', 'wast', 'export', 'countri', 'wrong', 'http', 'www', 'greenpeac', 'org', 'plastic']",0,Plastic Product,negative,-0.18021804724780172,2020-08
comment_425,MANY countries have banned single-use plastic bags?!,Guardian ,2017-05-19,238,107,7,2017,many countries have banned single use plastic bags,many countries have banned single use plastic bags,"['mani', 'countri', 'ban', 'singl', 'use', 'plastic', 'bag']",5,Other,negative,-0.13037824767465372,2017-05
comment_426,Many countries have banned single-use plastic bags 🤔 #ecofriendly http://www.greenpeace.org/plastic,Guardian ,2022-07-31,225,94,10,2022,many countries have banned single use plastic bags ecofriendly http www greenpeace org plastic,many countries have banned single use plastic bags ecofriendly http www greenpeace org plastic,"['mani', 'countri', 'ban', 'singl', 'use', 'plastic', 'bag', 'ecofriendli', 'http', 'www', 'greenpeac', 'org', 'plastic']",5,Other,negative,-0.1176391019751336,2022-07
comment_427,Local recycling programs vary too much 😂 #environment https://bit.ly/3plasticfacts?!,Mail Online,2023-11-23,205,127,9,2023,local recycling programs vary too much environment bit ly plasticfacts,local recycling programs vary too much environment bit ly plasticfacts,"['local', 'recycl', 'program', 'vari', 'much', 'environ', 'bit', 'plasticfact']",1,Shopping,neutral,0.0,2023-11
comment_428,Plastic pollution costs billions in cleanup 💩!!!,Guardian ,2020-03-08,285,33,7,2020,plastic pollution costs billions in cleanup,plastic pollution costs billions in cleanup,"['plastic', 'pollut', 'cost', 'billion', 'cleanup']",2,Policy,neutral,0.0,2020-03
comment_429,@DavidAttenborough Education about plastic waste is crucial 🐠 #zerowaste...,BBC News,2017-06-16,164,135,9,2017,davidattenborough education about plastic waste is crucial zerowaste,davidattenborough education about plastic waste is crucial zerowaste,"['davidattenborough', 'educ', 'plastic', 'wast', 'crucial', 'zerowast']",0,Plastic Product,negative,-0.10819199695445972,2017-06
comment_430,More research needed on plastik alternatives #recycling https://bit.ly/3plastikfacts,BBC News,2020-03-15,296,121,8,2020,more research needed on plastik alternatives recycling bit ly plastikfacts,more research needed on plastic alternatives recycling bit ly plastikfacts,"['research', 'need', 'plastic', 'altern', 'recycl', 'bit', 'plastikfact']",4,Food,neutral,0.0,2020-03
comment_431,@GreenPeace Plastic pollution is destroying our oceans and marine life,Guardian ,2019-10-21,305,84,10,2019,greenpeace plastic pollution is destroying our oceans and marine life,greenpeace plastic pollution is destroying our oceans and marine life,"['greenpeac', 'plastic', 'pollut', 'destroy', 'ocean', 'marin', 'life']",3,Family,negative,-0.142452316261341,2019-10
comment_432,@UNEnvironment Waste management systems need improvement #ecofriendly...,BBC News,2021-08-17,112,76,7,2021,unenvironment waste management systems need improvement ecofriendly,unenvironment waste management systems need improvement ecofriendly,"['unenviron', 'wast', 'manag', 'system', 'need', 'improv', 'ecofriendli']",4,Food,neutral,0.013321880419885508,2021-08
comment_433,We need better solutions for plastic waste management,Mail Online,2020-10-21,138,65,8,2020,we need better solutions for plastic waste management,we need better solutions for plastic waste management,"['need', 'better', 'solut', 'plastic', 'wast', 'manag']",4,Food,positive,0.05216252498431177,2020-10
comment_434,Marine animals suffer the MOST from plastic!!!,Mail Online,2018-09-05,214,34,7,2018,marine animals suffer the most from plastic,marine animals suffer the most from plastic,"['marin', 'anim', 'suffer', 'plastic']",3,Family,negative,-0.1672720771032334,2018-09
comment_435,Plastic awareness campaigns are effective 🐠,Guardian ,2018-12-10,263,38,6,2018,plastic awareness campaigns are effective,plastic awareness campaigns are effective,"['plastic', 'awar', 'campaign', 'effect']",1,Shopping,positive,0.12216154433196781,2018-12
comment_436,MICROPLASTICS are in our food and water this is terrifying??,Mail Online,2021-01-03,123,49,10,2021,microplastics are in our food and water this is terrifying,microplastics are in our food and water this is terrifying,"['microplast', 'food', 'water', 'terrifi']",3,Family,negative,-0.1580458530278159,2021-01
comment_437,Plastic in fashion is a growing problem,Guardian ,2018-01-20,54,128,7,2018,plastic in fashion is a growing problem,plastic in fashion is a growing problem,"['plastic', 'fashion', 'grow', 'problem']",0,Plastic Product,negative,-0.06441566264008308,2018-01
comment_438,Plastic problem requires global solution,BBC News,2017-06-03,265,103,5,2017,plastic problem requires global solution,plastic problem requires global solution,"['plastic', 'problem', 'requir', 'global', 'solut']",4,Food,neutral,-0.026507708131882454,2017-06
comment_439,Plastic RECYCLING rates are disappointingly low 🌍 http://www.greenpeace.org/plastic,Mail Online,2019-01-12,185,46,8,2019,plastic recycling rates are disappointingly low http www greenpeace org plastic,plastic recycling rates are disappointingly low http www greenpeace org plastic,"['plastic', 'recycl', 'rate', 'disappointingli', 'low', 'http', 'www', 'greenpeac', 'org', 'plastic']",4,Food,negative,-0.1561806201635452,2019-01
comment_440,More research needed on plastic alternatives 👍...,Guardian ,2017-03-02,212,10,7,2017,more research needed on plastic alternatives,more research needed on plastic alternatives,"['research', 'need', 'plastic', 'altern']",5,Other,neutral,0.0,2017-03
comment_441,Supermarkets use too much plastic packaging #savetheoceans,Guardian ,2020-06-10,46,90,7,2020,supermarkets use too much plastic packaging savetheoceans,supermarkets use too much plastic packaging savetheoceans,"['supermarket', 'use', 'much', 'plastic', 'packag', 'savetheocean']",2,Policy,neutral,0.0,2020-06
comment_442,I switched to reusable bags and bottles,BBC News,2019-10-20,292,122,7,2019,i switched to reusable bags and bottles,i switched to reusable bags and bottles,"['switch', 'reusabl', 'bag', 'bottl']",5,Other,neutral,0.0,2019-10
comment_443,Plastic waste exports to other countries wrong 😢 HTTP://WWW.GREENPEACE.ORG/PLASTIC,BBC News,2017-12-03,275,36,9,2017,plastic waste exports to other countries wrong http www greenpeace org plastic,plastic waste exports to other countries wrong http www greenpeace org plastic,"['plastic', 'wast', 'export', 'countri', 'wrong', 'http', 'www', 'greenpeac', 'org', 'plastic']",0,Plastic Product,negative,-0.18021804724780172,2017-12
comment_444,Plastic awareness campaigns are effective!?,BBC News,2018-04-12,161,69,5,2018,plastic awareness campaigns are effective,plastic awareness campaigns are effective,"['plastic', 'awar', 'campaign', 'effect']",1,Shopping,neutral,0.0,2018-04
comment_445,Education about plastic waste is crucial #environment,BBC News,2018-06-06,322,6,7,2018,education about plastic waste is crucial environment,education about plastic waste is crucial environment,"['educ', 'plastic', 'wast', 'crucial', 'environ']",0,Plastic Product,negative,-0.10819199695445972,2018-06
comment_446,Plastic pollution costs billions in cleanup http://www.greenpeace.org/plastic,Guardian ,2022-07-10,7,13,7,2022,plastic pollution costs billions in cleanup http www greenpeace org plastic,plastic pollution costs billions in cleanup http www greenpeace org plastic,"['plastic', 'pollut', 'cost', 'billion', 'cleanup', 'http', 'www', 'greenpeac', 'org', 'plastic']",2,Policy,neutral,0.0,2022-07
comment_447,Companies using recycled plastic deserve support ❤️,Mail Online,2019-12-27,307,45,7,2019,companies using recycled plastic deserve support,companies using recycled plastic deserve support,"['compani', 'use', 'recycl', 'plastic', 'deserv', 'support']",5,Other,positive,0.10321589503905308,2019-12
comment_448,Waste management systems NEED improvement 👎 https://bit.ly/3plasticfacts,BBC News,2019-07-08,4,45,7,2019,waste management systems need improvement bit ly plasticfacts,waste management systems need improvement bit ly plasticfacts,"['wast', 'manag', 'system', 'need', 'improv', 'bit', 'plasticfact']",4,Food,neutral,0.013321880419885508,2019-07
comment_449,Plastic waste exports to other countries wrong,BBC News,2022-01-11,1,27,7,2022,plastic waste exports to other countries wrong,plastic waste exports to other countries wrong,"['plastic', 'wast', 'export', 'countri', 'wrong']",0,Plastic Product,negative,-0.18021804724780172,2022-01
comment_450,@GreenPeace COMPANIES using recycled plastic deserve support 🚮,BBC News,2020-12-28,120,115,8,2020,greenpeace companies using recycled plastic deserve support,greenpeace companies using recycled plastic deserve support,"['greenpeac', 'compani', 'use', 'recycl', 'plastic', 'deserv', 'support']",5,Other,positive,0.10321589503905308,2020-12
comment_451,Microplastiks are in our food AND water this is terrifying?!,Guardian ,2018-12-18,339,131,10,2018,microplastiks are in our food and water this is terrifying,microplastiks are in our food and water this is terrifying,"['microplastik', 'food', 'water', 'terrifi']",3,Family,neutral,0.0,2018-12
comment_452,Corporate responsibility for plastic is important 🤔 #environment http://www.greenpeace.org/plastic?!,Mail Online,2018-10-09,133,99,9,2018,corporate responsibility for plastic is important environment http www greenpeace org plastic,corporate responsibility for plastic is important environment http www greenpeace org plastic,"['corpor', 'respons', 'plastic', 'import', 'environ', 'http', 'www', 'greenpeac', 'org', 'plastic']",1,Shopping,positive,0.06990375659278357,2018-10
comment_453,Young activists are leading the movement,BBC News,2022-03-05,164,137,6,2022,young activists are leading the movement,young activists are leading the movement,"['young', 'activist', 'lead', 'movement']",5,Other,neutral,0.0,2022-03
comment_454,Microplastics are in our food and water this is terrifying!?,Guardian ,2020-10-20,168,103,10,2020,microplastics are in our food and water this is terrifying,microplastics are in our food and water this is terrifying,"['microplast', 'food', 'water', 'terrifi']",3,Family,neutral,0.0,2020-10
comment_455,@GreenPeace PLASTIC pollution affects everyone globally,Guardian ,2023-04-09,108,13,6,2023,greenpeace plastic pollution affects everyone globally,greenpeace plastic pollution affects everyone globally,"['greenpeac', 'plastic', 'pollut', 'affect', 'everyon', 'global']",2,Policy,neutral,0.0,2023-04
comment_456,Plastic packaging FOR food is often unnecessary,BBC News,2021-03-16,62,71,7,2021,plastic packaging for food is often unnecessary,plastic packaging for food is often unnecessary,"['plastic', 'packag', 'food', 'often', 'unnecessari']",2,Policy,neutral,0.0,2021-03
comment_457,Plastic production should be regulated STRICTLY 😡 https://bit.ly/3plastikfacts??,Guardian ,2021-06-05,99,21,8,2021,plastic production should be regulated strictly bit ly plastikfacts,plastic production should be regulated strictly bit ly plastikfacts,"['plastic', 'product', 'regul', 'strictli', 'bit', 'plastikfact']",2,Policy,neutral,0.0,2021-06
comment_458,Plastic packaging for food is often unnecessary,Mail Online,2021-02-09,26,80,7,2021,plastic packaging for food is often unnecessary,plastic packaging for food is often unnecessary,"['plastic', 'packag', 'food', 'often', 'unnecessari']",2,Policy,neutral,0.0,2021-02
comment_459,Plastic in fashion is a growing problem #zerowaste!?,BBC News,2022-05-06,321,104,8,2022,plastic in fashion is a growing problem zerowaste,plastic in fashion is a growing problem zerowaste,"['plastic', 'fashion', 'grow', 'problem', 'zerowast']",0,Plastic Product,negative,-0.08142287523312754,2022-05
comment_460,Corporate responsibility for plastic is important,Guardian ,2022-03-03,259,2,6,2022,corporate responsibility for plastic is important,corporate responsibility for plastic is important,"['corpor', 'respons', 'plastic', 'import']",1,Shopping,positive,0.05216252498431177,2022-03
comment_461,@DavidAttenborough More research needed on plastic alternatives #plasticpollution...,BBC News,2019-10-20,199,146,8,2019,davidattenborough more research needed on plastic alternatives plasticpollution,davidattenborough more research needed on plastic alternatives plasticpollution,"['davidattenborough', 'research', 'need', 'plastic', 'altern', 'plasticpollut']",5,Other,neutral,0.0,2019-10
comment_462,Plastic production has increased dramatically,Guardian ,2021-10-12,285,50,5,2021,plastic production has increased dramatically,plastic production has increased dramatically,"['plastic', 'product', 'increas', 'dramat']",2,Policy,positive,0.07036508969845662,2021-10
comment_463,@UNEnvironment Many countries have banned single-use PLASTIC bags,BBC News,2023-10-01,113,0,8,2023,unenvironment many countries have banned single use plastic bags,unenvironment many countries have banned single use plastic bags,"['unenviron', 'mani', 'countri', 'ban', 'singl', 'use', 'plastic', 'bag']",5,Other,negative,-0.1176391019751336,2023-10
comment_464,Plastic awareness campaigns ARE effective,BBC News,2021-02-02,107,17,5,2021,plastic awareness campaigns are effective,plastic awareness campaigns are effective,"['plastic', 'awar', 'campaign', 'effect']",1,Shopping,positive,0.12216154433196781,2021-02
comment_465,Local recyling programs vary too much 💩,BBC News,2022-05-21,153,114,7,2022,local recyling programs vary too much,local recycling programs vary too much,"['local', 'recycl', 'program', 'vari', 'much']",1,Shopping,neutral,0.0,2022-05
comment_466,The new plastic tax is a good step forward http://www.greenpeace.org/plastic...,Mail Online,2017-11-03,78,8,10,2017,the new plastic tax is a good step forward http www greenpeace org plastic,the new plastic tax is a good step forward http www greenpeace org plastic,"['new', 'plastic', 'tax', 'good', 'step', 'forward', 'http', 'www', 'greenpeac', 'org', 'plastic']",3,Family,positive,0.11298269581619674,2017-11
comment_467,More research needed on plastic alternatives,BBC News,2019-10-18,101,3,6,2019,more research needed on plastic alternatives,more research needed on plastic alternatives,"['research', 'need', 'plastic', 'altern']",5,Other,neutral,0.0,2019-10
comment_468,@GreenPeace Consumer choices can drive change in industry 👎!!!,Mail Online,2017-06-25,269,112,9,2017,greenpeace consumer choices can drive change in industry,greenpeace consumer choices can drive change in industry,"['greenpeac', 'consum', 'choic', 'drive', 'chang', 'industri']",2,Policy,neutral,0.0,2017-06
comment_469,More research needed on plastic alternatives #plasticpollution,BBC News,2021-09-02,104,110,7,2021,more research needed on plastic alternatives plasticpollution,more research needed on plastic alternatives plasticpollution,"['research', 'need', 'plastic', 'altern', 'plasticpollut']",5,Other,neutral,0.0,2021-09
comment_470,Plastic pollution affects everyone globally,Guardian ,2021-04-05,38,93,5,2021,plastic pollution affects everyone globally,plastic pollution affects everyone globally,"['plastic', 'pollut', 'affect', 'everyon', 'global']",2,Policy,neutral,0.0,2021-04
comment_471,Innovations in recycling technology give hope 🐠!?,Guardian ,2020-07-19,63,2,7,2020,innovations in recycling technology give hope,innovations in recycling technology give hope,"['innov', 'recycl', 'technolog', 'give', 'hope']",2,Policy,positive,0.12617232354005406,2020-07
comment_472,Companies using recycled plastic deserve support #savetheoceans,Guardian ,2023-04-14,246,79,7,2023,companies using recycled plastic deserve support savetheoceans,companies using recycled plastic deserve support savetheoceans,"['compani', 'use', 'recycl', 'plastic', 'deserv', 'support', 'savetheocean']",5,Other,positive,0.10321589503905308,2023-04
comment_473,Oil prices affect plastic recycling economics 🔥,BBC News,2019-11-14,248,133,7,2019,oil prices affect plastic recycling economics,oil prices affect plastic recycling economics,"['oil', 'price', 'affect', 'plastic', 'recycl', 'econom']",4,Food,neutral,0.0,2019-11
comment_474,Different plastics have different recyling codes 🐠?!,BBC News,2017-07-26,173,105,7,2017,different plastics have different recyling codes,different plastics have different recycling codes,"['differ', 'plastic', 'differ', 'recycl', 'code']",3,Family,neutral,0.0,2017-07
comment_475,@BBCEnvironment We must FIND balance between convenience and environment,Guardian ,2022-11-18,103,150,9,2022,bbcenvironment we must find balance between convenience and environment,bbcenvironment we must find balance between convenience and environment,"['bbcenviron', 'must', 'find', 'balanc', 'conveni', 'environ']",1,Shopping,neutral,0.0,2022-11
comment_476,Plastic waste exports to other COUNTRIES wrong http://www.greenpeace.org/plastic!?,Mail Online,2022-02-25,292,93,8,2022,plastic waste exports to other countries wrong http www greenpeace org plastic,plastic waste exports to other countries wrong http www greenpeace org plastic,"['plastic', 'wast', 'export', 'countri', 'wrong', 'http', 'www', 'greenpeac', 'org', 'plastic']",0,Plastic Product,negative,-0.18632598079280158,2022-02
comment_477,@GreenPeace We need better solutions for plastic waste management #ENVIRONMENT,BBC News,2017-08-06,311,108,10,2017,greenpeace we need better solutions for plastic waste management environment,greenpeace we need better solutions for plastic waste management environment,"['greenpeac', 'need', 'better', 'solut', 'plastic', 'wast', 'manag', 'environ']",4,Food,positive,0.05216252498431177,2017-08
comment_478,Plastic pollution affects everyone globally 💩,BBC News,2022-08-03,253,139,6,2022,plastic pollution affects everyone globally,plastic pollution affects everyone globally,"['plastic', 'pollut', 'affect', 'everyon', 'global']",2,Policy,neutral,0.0,2022-08
comment_479,@DavidAttenborough Innovations in recycling technology give hope!?,Mail Online,2023-05-17,180,71,7,2023,davidattenborough innovations in recycling technology give hope,davidattenborough innovations in recycling technology give hope,"['davidattenborough', 'innov', 'recycl', 'technolog', 'give', 'hope']",2,Policy,neutral,0.0,2023-05
comment_480,Plastic pollution costs billions in cleanup http://www.greenpeace.org/plastic,Mail Online,2020-04-17,3,122,7,2020,plastic pollution costs billions in cleanup http www greenpeace org plastic,plastic pollution costs billions in cleanup http www greenpeace org plastic,"['plastic', 'pollut', 'cost', 'billion', 'cleanup', 'http', 'www', 'greenpeac', 'org', 'plastic']",2,Policy,neutral,0.0,2020-04
comment_481,Community beach cleanups are very REWARDING,Guardian ,2023-01-19,231,136,6,2023,community beach cleanups are very rewarding,community beach cleanups are very rewarding,"['commun', 'beach', 'cleanup', 'reward']",3,Family,positive,0.16863250941733954,2023-01
comment_482,Plastic pollution costs billions in cleanup?!,Guardian ,2020-03-20,64,70,6,2020,plastic pollution costs billions in cleanup,plastic pollution costs billions in cleanup,"['plastic', 'pollut', 'cost', 'billion', 'cleanup']",2,Policy,neutral,0.0,2020-03
comment_483,@GreenPeace Public awareness is increasing which is good 🔥?!,Mail Online,2017-08-27,149,104,9,2017,greenpeace public awareness is increasing which is good,greenpeace public awareness is increasing which is good,"['greenpeac', 'public', 'awar', 'increas', 'good']",4,Food,positive,0.12617232354005406,2017-08
comment_484,Marine animals suffer the most from plastic!?,BBC News,2023-02-21,317,63,7,2023,marine animals suffer the most from plastic,marine animals suffer the most from plastic,"['marin', 'anim', 'suffer', 'plastic']",3,Family,negative,-0.14930230119816595,2023-02
comment_485,I switched TO reusable bags and bottles!!!,Guardian ,2019-11-04,269,107,7,2019,i switched to reusable bags and bottles,i switched to reusable bags and bottles,"['switch', 'reusabl', 'bag', 'bottl']",5,Other,neutral,0.0,2019-11
comment_486,Single-use plastic should be banned completely!!!,BBC News,2023-12-31,90,69,6,2023,single use plastic should be banned completely,single use plastic should be banned completely,"['singl', 'use', 'plastic', 'ban', 'complet']",5,Other,negative,-0.15214603356021042,2023-12
comment_487,@GreenPeace Consumer choices can drive change in industry 😢 #recycling,BBC News,2021-01-03,146,38,10,2021,greenpeace consumer choices can drive change in industry recycling,greenpeace consumer choices can drive change in industry recycling,"['greenpeac', 'consum', 'choic', 'drive', 'chang', 'industri', 'recycl']",2,Policy,neutral,0.0,2021-01
comment_488,Single-use plastic should be banned completely?!,BBC News,2018-06-28,60,30,6,2018,single use plastic should be banned completely,single use plastic should be banned completely,"['singl', 'use', 'plastic', 'ban', 'complet']",5,Other,negative,-0.13037824767465372,2018-06
comment_489,Everyone has responsibility to reduce plastic 😂??,Guardian ,2021-09-19,244,130,7,2021,everyone has responsibility to reduce plastic,everyone has responsibility to reduce plastic,"['everyon', 'respons', 'reduc', 'plastic']",1,Shopping,neutral,0.0,2021-09
comment_490,Single-use plastic should be banned completely!?,Mail Online,2017-11-09,276,31,6,2017,single use plastic should be banned completely,single use plastic should be banned completely,"['singl', 'use', 'plastic', 'ban', 'complet']",5,Other,negative,-0.13037824767465372,2017-11
comment_491,@UNEnvironment Plastic bottles take hundreds of years to decompose,Mail Online,2020-05-24,340,119,9,2020,unenvironment plastic bottles take hundreds of years to decompose,unenvironment plastic bottles take hundreds of years to decompose,"['unenviron', 'plastic', 'bottl', 'take', 'hundr', 'year', 'decompos']",5,Other,neutral,0.0,2020-05
comment_492,Plastic bags are convenient but harmful,Mail Online,2017-08-21,126,44,6,2017,plastic bags are convenient but harmful,plastic bags are convenient but harmful,"['plastic', 'bag', 'conveni', 'harm']",1,Shopping,neutral,0.0,2017-08
comment_493,@GreenPeace Plastic pollution affects everyone globally 😢 https://bit.ly/3plasticfacts!!!,Guardian ,2023-10-24,340,52,8,2023,greenpeace plastic pollution affects everyone globally bit ly plasticfacts,greenpeace plastic pollution affects everyone globally bit ly plasticfacts,"['greenpeac', 'plastic', 'pollut', 'affect', 'everyon', 'global', 'bit', 'plasticfact']",2,Policy,neutral,0.0,2023-10
comment_494,Recycling is not working most plastic never gets recycled,BBC News,2020-05-29,281,68,9,2020,recycling is not working most plastic never gets recycled,recycling is not working most plastic never gets recycled,"['recycl', 'work', 'plastic', 'never', 'get', 'recycl']",1,Shopping,neutral,0.0,2020-05
comment_495,Plastic in fashion is a growing PROBLEM,Mail Online,2020-10-07,15,136,7,2020,plastic in fashion is a growing problem,plastic in fashion is a growing problem,"['plastic', 'fashion', 'grow', 'problem']",0,Plastic Product,negative,-0.10486701076739098,2020-10
comment_496,Plastic problem requires global solution,BBC News,2018-01-05,213,127,5,2018,plastic problem requires global solution,plastic problem requires global solution,"['plastic', 'problem', 'requir', 'global', 'solut']",4,Food,neutral,-0.026507708131882454,2018-01
comment_497,Seeing plastic waste in nature is heartbreaking 🌍,BBC News,2020-08-31,170,41,8,2020,seeing plastic waste in nature is heartbreaking,seeing plastic waste in nature is heartbreaking,"['see', 'plastic', 'wast', 'natur', 'heartbreak']",3,Family,negative,-0.17793137239245613,2020-08
comment_498,Plastic problem requires global solution 😡 #recycling https://bit.ly/3plasticfacts,Guardian ,2018-04-01,326,9,8,2018,plastic problem requires global solution recycling bit ly plasticfacts,plastic problem requires global solution recycling bit ly plasticfacts,"['plastic', 'problem', 'requir', 'global', 'solut', 'recycl', 'bit', 'plasticfact']",4,Food,neutral,-0.026507708131882454,2018-04
comment_499,@UNEnvironment Plastic production should be REGULATED strictly?!,Guardian ,2022-01-27,303,66,7,2022,unenvironment plastic production should be regulated strictly,unenvironment plastic production should be regulated strictly,"['unenviron', 'plastic', 'product', 'regul', 'strictli']",2,Policy,neutral,0.0,2022-01
comment_500,Many countries have banned single-use plastic bags,Guardian ,2018-12-13,199,44,7,2018,many countries have banned single use plastic bags,many countries have banned single use plastic bags,"['mani', 'countri', 'ban', 'singl', 'use', 'plastic', 'bag']",5,Other,negative,-0.1176391019751336,2018-12
